34uvre3xzku2eanr,The Onion Cloud,hosting,4,0,0,0,16,0,0.25,0.4375,0.3125,1542,5152117118114101511201221071175010197110114
f3ew3p7s6lbftqm5,Onion Fileshare,hosting,4,0,0,0,16,0,0.3125,0.625,0.0625,1459,102511011195111255115541089810211611310953
i7hknwg4up2jhdkx,ES Simple Uploader ,hosting,4,0,0,0,16,0,0.1875,0.6875,0.125,1571,105551041071101191035211711250106104100107120
matrixtxri745dfw,Image-Uploader,hosting,4,0,0,0,16,0,0.1875,0.625,0.1875,1597,10997116114105120116120114105555253100102119
p7d2k2xiioailnuu,IMGuru,hosting,4,0,0,0,16,0,0.1875,0.375,0.4375,1569,11255100501075012010510511197105108110117117
squareh565qgkioq,SquareBoard,hosting,4,0,0,0,16,0,0.1875,0.5,0.3125,1573,11511311797114101104535453113103107105111113
lw4ipk5choakk5ze,PasteThis,hosting,4,0,0,0,16,0,0.1875,0.5625,0.25,1557,1081195210511210753991041119710710753122101
wzrtr6gpencksu3d,Gittor,hosting,4,0,0,0,16,0,0.125,0.75,0.125,1654,119122114116114541031121011109910711511751100
utovvyhaflle76gh,sTORage,hosting,4,0,0,0,16,0,0.125,0.625,0.25,1637,117116111118118121104971021081081015554103104
nr6juudpp4as4gjg,Free-Hosting,hosting,4,0,0,0,16,0,0.1875,0.625,0.1875,1570,11011454106117117100112112529711552103106103
xfq5l5p4g3eyrct7,Onion Image Uploader,hosting,4,0,0,0,16,0,0.3125,0.625,0.0625,1473,120102113531085311252103511011211149911655
j5gmfi4ip6p4lucvxgys3mc7bmnqnox6fl74zfen6m6wsgrilyqmt2ad,Naked Girls,erotico,5,0,1,0,56,0,0.21428571428571427,0.6607142857142857,0.125,5444,10653103109102105521051125411252108117991181201031211155110999559810911011311011112054102108555212210210111054109541191151031141051081211131091165097100
zngbg6cadezncv3v,Sexy Youngs,erotico,5,0,1,0,16,0,0.125,0.75,0.125,1605,122110103981035499971001011221109911851118
cavetord6bosm3sl,Cave Tor,erotico,5,0,0,0,16,0,0.125,0.625,0.25,1617,9997118101116111114100549811111510951115108
b4aevw2qzfrfkzpahayh3o5bmdfujj52jfw76q6kzjgiem67behc63ad,Lolita Photo,erotico,5,0,1,0,56,0,0.23214285714285715,0.5892857142857143,0.17857142857142858,5277,985297101118119501131221021141021071221129710497121104511115398109100102117106106535010610211955541135410712210610310510110954559810110499545197100
ryudpzul773toihwyqstrd7yjnckpd7g2gnbpkz4fvybu5ydw65kydid,Child Zoo,erotico,5,0,1,0,56,0,0.17857142857142858,0.7142857142857143,0.10714285714285714,5617,11412111710011212211710855555111611110510411912111311511611410055121106110991071121005510350103110981121071225210211812198117531211001195453107121100105100
dogcp3cvvdrudtv2,Dog Sex,erotico,5,0,1,0,16,0,0.125,0.75,0.125,1626,10011110399112519911811810011411710011611850
iz56hciijqh5uh5u,Celebrity Underground,erotico,5,0,0,0,16,0,0.25,0.4375,0.3125,1514,1051225354104991051051061131045311710453117
chaturbov7zh37sa,Chaturbate,erotico,5,0,0,0,16,0,0.1875,0.5625,0.25,1573,99104971161171149811111855122104515511597
tklxxs3rdzdjppnl,SharePass,erotico,5,0,0,0,16,0,0.0625,0.9375,0,1721,11610710812012011551114100122100106112112110108
orsxvca7glswueo7,EroDir,erotico,5,0,0,0,16,0,0.125,0.5625,0.3125,1658,11111411512011899975510310811511911710111155
rso4hutlefirefqp,EuCanna,drogas,6,0,0,0,16,0,0.0625,0.625,0.3125,1687,11411511152104117116108101102105114101102113112
cgmcoopwhempo6a5,CGMC-Cannabis,drogas,6,0,1,0,16,0,0.125,0.5625,0.3125,1604,9910310999111111112119104101109112111549753
newpdsuslmzqazvr,Peoples Drug Store,drogas,6,0,1,0,16,0,0,0.8125,0.1875,1792,11010111911210011511711510810912211397122118114
smoker32pk4qt3mx,Smokeables,drogas,6,0,1,0,16,0,0.25,0.625,0.125,1538,11510911110710111451501121075211311651109120
fzqnrlcvhkgbdwx5,CannabisUK,drogas,6,0,1,0,16,0,0.0625,0.9375,0,1690,102122113110114108991181041071039810011912053
kbvbh4kdddiha2ht,DeDope,drogas,6,0,1,0,16,0,0.125,0.75,0.125,1560,1079811898104521071001001001051049750104116
s5q54hfww56ov2xc,BitPharma,drogas,6,0,1,0,16,0,0.375,0.5625,0.0625,1435,11553113535210410211911953541111185012099
ll6lardicrvrljvq,Brainmagic,drogas,6,0,1,0,16,0,0.0625,0.8125,0.125,1684,108108541089711410010599114118114108106118113
25ffhnaechrbzwf3,NLGrowers,drogas,6,0,1,0,16,0,0.1875,0.6875,0.125,1528,505310210210411097101991041149812211910251
hnstckap2wv6afes,Honestcocaine,drogas,6,0,1,0,16,0,0.125,0.6875,0.1875,1616,1041101151169910797112501191185497102101115
4cbzfahdsos2v6os,Nightmare-Market,drogas,6,0,1,0,16,0,0.1875,0.625,0.1875,1563,529998122102971041001151111155011854111115
ci74jyfbyriinjxyiy4p37u7knknj3izixx6ep3oajkn72inmucufdad,Core-Market,drogas,6,0,1,0,56,0,0.19642857142857142,0.5535714285714286,0.25,5481,99105555210612110298121114105105110106120121105121521125155117551071101071101065110512210512012054101112511119710610711055501051101091179911710210097100
jnfqxx3pn7yur3xohy33cxuhjniluz2o5kdd4y5z373nzmk3dhqjzsad,Rape and Murder,murder,7,0,1,0,56,0,0.23214285714285715,0.6428571428571429,0.125,5450,106110102113120120511121105512111711451120111104121515199120117104106110105108117122501115310710010052121531225155511101221091075110010411310612211597100
ybp4oezfhk24hxmb,Hitman-Network,murder,7,0,1,0,16,0,0.1875,0.6875,0.125,1563,1219811252111101122102104107505210412010998
ukqjfiew7uxpghstgqlukrinf5motbym2hsdsr5dcylgvbf6fvd2a3id,Animal-Kingdom,markets,8,0,1,0,56,0,0.125,0.7142857142857143,0.16071428571428573,5685,1171071131061021051011195511712011210310411511610311310811710711410511010253109111116981211095010411510011511453100991211081031189810254102118100509751105100
pointgg344ghbo2s,TCHKA/Market,markets,8,0,1,0,16,0,0.25,0.5625,0.1875,1496,1121111051101161031035152521031049811150115
cryptonie332smug,Cryptonia/Market,markets,8,0,1,0,16,0,0.1875,0.5625,0.25,1585,99114121112116111110105101515150115109117103
b5o2ccj3gjsx45k57kqnwxcx43qksmqt5zrmp3oc7waxjgm7h5wf5did,Banco-Panama,markets,8,0,1,0,56,0,0.26785714285714285,0.6607142857142857,0.07142857142857142,5266,985311150999910651103106115120525310753551071131101191209912052511131071151091131165312211410911251111995511997120106103109551045311910253100105100
iv7rqs62p77mjlxnqwxb35ja5mvibjhprvg5alb5xbcgciszsvhhqmadm,HQCards,markets,8,0,1,0,57,0,0.17543859649122806,0.7192982456140351,0.10526315789473684,5635,10511855114113115545011255551091061081201101131191209851531069753109118105981061041121141181035397108985312098991039910511512211511810410411310997100109
wr3nr537uk75z37aie3cu6of4ziddnsv2zakzl7d7y46tu7cvpfsbiad,Goldcompany,markets,8,0,1,0,56,0,0.30357142857142855,0.5,0.19642857142857142,5163,1191145111011453515511710755531225155971051015199117541111025212210510010011011511850122971071221085510055121525411611755991181121021159810597100
gnshpojuxrioibud,Gun-Vendor,markets,8,0,1,0,16,0,0,0.625,0.375,1748,10311011510411211110611712011410511110598117100
ekwreugkil5ncyyh,Sites Deep Web ,buscador,1,0,0,0,16,0,0.0625,0.6875,0.25,1690,1011071191141011171031071051085311099121121104
eqt5g4fuenphqinx,core-onion,buscador,1,0,0,0,16,0,0.125,0.625,0.25,1632,1011131165310352102117101110112104113105110120
abbujjh5vqtq77wg,Onion Identity Services ,markets,8,0,1,0,16,0,0.1875,0.6875,0.125,1571,979898117106106104531181131161135555119103
2ogmrlfzdthnwkez,Rent-A-Hacker,markets,8,0,1,0,16,0,0.0625,0.8125,0.125,1698,50111103109114108102122100116104110119107101122
xfnwyig7olypdq5r,USA Citizenship ,markets,8,0,1,0,16,0,0.125,0.75,0.125,1667,1201021101191211051035511110812111210011353114
vfqnd6mieccqyiit,UK Passports,markets,8,0,1,0,16,0,0.0625,0.6875,0.25,1670,118102113110100541091051019999113121105105116
en35tuzqmn4lofbk,USfakeIDs ,markets,8,0,1,0,16,0,0.1875,0.625,0.1875,1580,10111051531161171221131091105210811110298107
ntoibame4iky6xhv,The Bomb Shelter,hosting,4,0,1,0,16,0,0.125,0.5625,0.3125,1628,11011611110598971091015210510712154120104118
oukryuqqc7ffenin,TorShare,hosting,4,0,0,0,16,0,0.0625,0.625,0.3125,1697,1111171071141211171131139955102102101110105110
shxdhomhggy3bjrn,Sky Fortress ,hosting,4,0,0,0,16,0,0.0625,0.875,0.0625,1673,1151041201001041111091041031031215198106114110
stlw74hqbtzoshyg, OnionMe,foros,3,0,0,0,16,0,0.125,0.8125,0.0625,1672,115116108119555210411398116122111115104121103
ay5kwknh6znfmcbb,Torsquare,foros,3,0,0,0,16,0,0.125,0.8125,0.0625,1610,971215310711910711010454122110102109999898
freesidehsb4g5vg,Freeside,foros,3,0,0,0,16,0,0.125,0.625,0.25,1585,102114101101115105100101104115985210353118103
n3z4gobkreie6whu,Freedom of Information Network,foros,3,0,0,0,16,0,0.1875,0.5,0.3125,1569,11051122521031119810711410110510154119104117
vc24blsbg5ow5slk,profunc,hosting,4,0,0,0,16,0,0.25,0.6875,0.0625,1507,11899505298108115981035311111953115108107
bulbzddh75io4s32,AlliumIB,markets,8,0,0,0,16,0,0.3125,0.5,0.1875,1439,98117108981221001001045553105111521155150
wyxwerboi3awzy23,Hidden Image Site ,foros,3,0,0,0,16,0,0.1875,0.5625,0.25,1619,1191211201191011149811110551971191221215051
x2opbmptq7gnjsk3,Rainbow ,foros,3,0,0,0,16,0,0.1875,0.75,0.0625,1588,12050111112981091121161135510311010611510751
6dyi4t72u7y6g763,Porn-Free,erotico,5,0,0,0,16,0,0.5625,0.3125,0.125,1263,541001211055211655501175512154103555451
6bpruxeuncgwp4xv,King James Bible,foros,3,0,0,0,16,0,0.125,0.6875,0.1875,1666,54981121141171201011171109910311911252120118
d6mbioyge4posl7r,Hard p0rn - forum,erotico,5,0,1,0,16,0,0.1875,0.5625,0.25,1569,10054109981051111211031015211211111510855114
lchudifyelb3ftga,Dream Market,markets,8,0,1,0,16,0,0.0625,0.6875,0.25,1632,10899104117100105102121101108985110211610397
tj2djlce6qtevcai,Fast Money - Your trusted service,markets,8,0,1,0,16,0,0.125,0.625,0.25,1589,1161065010010610899101541131161011189997105
zivkccqu54tmfv6h,eBitLotto - Bitcoin Lottery,markets,8,0,0,0,16,0,0.1875,0.6875,0.125,1588,1221051181079999113117535211610910211854104
yfdvbqa3vlzsvpmi,CCSeller,markets,8,0,1,0,16,0,0.0625,0.8125,0.125,1707,121102100118981139751118108122115118112109105
cww3ggjgpw56wter,DW GIFT CARDS,markets,8,0,0,0,16,0,0.1875,0.75,0.0625,1591,99119119511031031061031121195354119116101114
hackedpounsl3h5h,Onion Hack,hacking,9,0,1,0,16,0,0.125,0.625,0.25,1593,10497991071011001121111171101151085110453104
5fcdrnnrag6pdh6h,Hack Facebook Account,hacking,9,0,1,0,16,0,0.1875,0.75,0.0625,1530,5310299100114110110114971035411210010454104
hackinflukyc37se,Hacking Service,hacking,9,0,1,0,16,0,0.125,0.625,0.25,1598,1049799107105110102108117107121995155115101
j36f2zfz7v3neai7,The Best Crypter,hacking,9,0,1,0,16,0,0.375,0.4375,0.1875,1401,10651541025012210212255118511101019710555
ksotfkmgxgcoj4tp,Imperial Market ,hacking,9,0,1,0,16,0,0.0625,0.8125,0.125,1689,1071151111161021071091031201039911110652116112
hxi4rd45ao6wtbti,ONIONLIST,markets,8,0,0,0,16,0,0.25,0.5,0.25,1516,104120105521141005253971115411911698116105
dwpornqeolq2x4a4,Deep Web Porn,erotico,5,0,1,0,16,0,0.1875,0.5625,0.25,1583,10011911211111411011310111110811350120529752
lcncpu6notj4j4kc4witamk3w7ghe7zwoguzd7ulmpl237qqzggipyid,LS MODELS,erotico,5,0,1,0,56,0,0.19642857142857142,0.625,0.17857142857142858,5507,108991109911211754110111116106521065210799521191051169710910751119551031041015512211911110311712210055117108109112108505155113113122103103105112121105100
dsk77qrqv6kc5tlb,Best Drugs and Guns market,markets,8,0,1,0,16,0,0.25,0.75,0,1525,100115107555511311411311854107995311610898
ly75dbzixy7hlp663j32xo4dtoiikm6bxb53jvivqkpo6jwppptx3sad,VENUS,markets,8,0,1,0,56,0,0.25,0.6071428571428571,0.14285714285714285,5362,108121555310098122105120121551041081125454511065150120111521001161111051051071095498120985351106118105118113107112111541061191121121121161205111597100
mlzyvyo6chwfhf6qlwvuvpszwyi4tdygx52ruc7x42yzwbidunelv2id,Loyein Market,markets,8,0,1,0,56,0,0.16071428571428573,0.6964285714285714,0.14285714285714285,5731,109108122121118121111549910411910210410254113108119118117118112115122119121105521161001211031205350114117995512052501211221199810510011711010110811850105100
vsmgkgnltwzrc7tx,Guides for hackers,hacking,9,0,0,0,16,0,0.0625,0.9375,0,1734,1181151091031071031101081161191221149955116120
cashoutr2inecwwy,Freedom Finance,markets,8,0,1,0,16,0,0.0625,0.625,0.3125,1697,99971151041111171161145010511010199119119121
endlessiqu4zteoi,Endless Market,markets,8,0,1,0,16,0,0.0625,0.5,0.4375,1692,10111010010810111511510511311752122116101111105
js4llg3xixasrcul,eCards,markets,8,0,1,0,16,0,0.125,0.6875,0.1875,1638,10611552108108103511201051209711511499117108
4mjc7ee6n6hcyspv,Amazon CG Store,markets,8,0,1,0,16,0,0.25,0.625,0.125,1510,521091069955101101541105410499121115112118
j4lsojpxrj3np3le,TOR HOSTING,hosting,4,0,0,0,16,0,0.1875,0.6875,0.125,1583,106521081151111061121201141065111011251108101
v6z5mqsndxlpbjn4,Royal Cards,markets,8,0,0,0,16,0,0.1875,0.8125,0,1600,11854122531091131151101001201081129810611052
anz5xtfp4a7t6bwh,Best CP porn,erotico,5,0,1,0,16,0,0.25,0.625,0.125,1527,97110122531201161021125297551165498119104
hijabhawzxipgzfp,Hijab FUCK Girls ,erotico,5,0,1,0,16,0,0,0.75,0.25,1728,104105106979810497119122120105112103122102112
c2qdhpwcgdovixdzhr3nzxmjjhfmmbf6xhxi7kx3lfrsugkidw5aw5yd,Empire Dark - Cocaine,drogas,6,0,1,0,56,0,0.125,0.7678571428571429,0.10714285714285714,5710,9950113100104112119991031001111181051201001221041145111012212010910610610410210910998102541201041201055510712051108102114115117103107105100119539711953121100
hellfileifys4vnk,Файлообменник Ада,hosting,4,0,1,0,16,0,0.0625,0.6875,0.25,1667,10410110810810210510810110510212111552118110107
